NPs ID,NP_Class,INPs_Core,Targeting Strategy,Shape,Size (nm),Size_Category,Zeta Potential (mv),Zeta_Category,Responsive release,Tumor Cell,Tumor Site,Tumor Size ( mm³),Administration Dosages (mg/kg),Organ or tissue,Time point (h),Biodistribution (%ID),Tumor_%ID,Liver_%ID,Selectivity_Index,Targeting_Efficiency,Shell Type,MW Shell,HAS_PEG,Spleen_%ID
INPs-V-P2,Inorganic,CuET NCs,Active,Others,189.7,Large,-20.1,Negative,No,B16F10  cell,Skin,200.0,4.5,Kidneys,8.0,0.1599469999333333,0.2339483546666666,6.852164696800001,0.0337425016528391,Poor,Fuc,120000,No,0.0811788078888889
INPs-V-P2,Inorganic,CuET NCs,Active,Others,189.7,Large,-20.1,Negative,No,B16F10  cell,Skin,200.0,4.5,Kidneys,12.0,0.2034602601555555,0.6888329866666667,4.9325717154,0.1374936395227377,Moderately High,Fuc,120000,No,0.0773544823333333
INPs-V-P2,Inorganic,CuET NCs,Active,Others,189.7,Large,-20.1,Negative,No,B16F10  cell,Skin,200.0,4.5,Kidneys,24.0,0.1108191217777777,0.3095943573333333,1.0287840564,0.2855838596916119,Moderately High,Fuc,120000,No,0.0552910648888888
INPs-V-P2,Inorganic,CuET NCs,Active,Others,189.7,Large,-20.1,Negative,No,B16F10  cell,Skin,200.0,4.5,Kidneys,48.0,0.0616912436222222,0.0665185333333333,0.8672798464000002,0.0721012688774272,Moderate,Fuc,120000,No,0.0552910648888888
INPs-V-P2,Inorganic,CuET NCs,Active,Others,189.7,Large,-20.1,Negative,No,B16F10  cell,Skin,200.0,4.5,Heart,2.0,0.0037614877777777,0.0352515173333333,8.711770388000001,0.0040108108433321,Very Poor,Fuc,120000,No,0.0773544823333333
INPs-V-P2,Inorganic,CuET NCs,Active,Others,189.7,Large,-20.1,Negative,No,B16F10  cell,Skin,200.0,4.5,Heart,4.0,0.00922481,0.124009496,9.8422999068,0.0124692211378746,Poor,Fuc,120000,No,0.1029480464444444
INPs-V-P2,Inorganic,CuET NCs,Active,Others,189.7,Large,-20.1,Negative,No,B16F10  cell,Skin,200.0,4.5,Heart,8.0,0.0075437877777777,0.2339483546666666,6.852164696800001,0.0337425016528391,Poor,Fuc,120000,No,0.0811788078888889
INPs-V-P2,Inorganic,CuET NCs,Active,Others,189.7,Large,-20.1,Negative,No,B16F10  cell,Skin,200.0,4.5,Heart,12.0,0.0075437877777777,0.6888329866666667,4.9325717154,0.1374936395227377,Moderately High,Fuc,120000,No,0.0773544823333333
INPs-V-P2,Inorganic,CuET NCs,Active,Others,189.7,Large,-20.1,Negative,No,B16F10  cell,Skin,200.0,4.5,Heart,24.0,0.0146881322222222,0.3095943573333333,1.0287840564,0.2855838596916119,Moderately High,Fuc,120000,No,0.0552910648888888
INPs-V-P2,Inorganic,CuET NCs,Active,Others,189.7,Large,-20.1,Negative,No,B16F10  cell,Skin,200.0,4.5,Heart,48.0,0.0075437877777777,0.0665185333333333,0.8672798464000002,0.0721012688774272,Moderate,Fuc,120000,No,0.0552910648888888
INPs-V-P2,Inorganic,CuET NCs,Active,Others,189.7,Large,-20.1,Negative,No,B16F10  cell,Skin,200.0,4.5,Brain,2.0,0.0124129096666666,0.0352515173333333,8.711770388000001,0.0040108108433321,Very Poor,Fuc,120000,No,0.0773544823333333
INPs-V-P2,Inorganic,CuET NCs,Active,Others,189.7,Large,-20.1,Negative,No,B16F10  cell,Skin,200.0,4.5,Brain,4.0,0.0248944996666666,0.124009496,9.8422999068,0.0124692211378746,Poor,Fuc,120000,No,0.1029480464444444
INPs-V-P2,Inorganic,CuET NCs,Active,Others,189.7,Large,-20.1,Negative,No,B16F10  cell,Skin,200.0,4.5,Brain,8.0,0.017960283,0.2339483546666666,6.852164696800001,0.0337425016528391,Poor,Fuc,120000,No,0.0811788078888889
INPs-V-P2,Inorganic,CuET NCs,Active,Others,189.7,Large,-20.1,Negative,No,B16F10  cell,Skin,200.0,4.5,Brain,12.0,0.0248944996666666,0.6888329866666667,4.9325717154,0.1374936395227377,Moderately High,Fuc,120000,No,0.0773544823333333
INPs-V-P2,Inorganic,CuET NCs,Active,Others,189.7,Large,-20.1,Negative,No,B16F10  cell,Skin,200.0,4.5,Brain,24.0,0.0789813933333333,0.3095943573333333,1.0287840564,0.2855838596916119,Moderately High,Fuc,120000,No,0.0552910648888888
INPs-V-P2,Inorganic,CuET NCs,Active,Others,189.7,Large,-20.1,Negative,No,B16F10  cell,Skin,200.0,4.5,Brain,48.0,0.0845287666666666,0.0665185333333333,0.8672798464000002,0.0721012688774272,Moderate,Fuc,120000,No,0.0552910648888888
INPs-V-P2,Inorganic,CuET NCs,Active,Others,189.7,Large,-20.1,Negative,No,B16F10  cell,Skin,200.0,4.5,Tumor,2.0,0.0352515173333333,0.0352515173333333,8.711770388000001,0.0040108108433321,Very Poor,Fuc,120000,No,0.0773544823333333
INPs-V-P2,Inorganic,CuET NCs,Active,Others,189.7,Large,-20.1,Negative,No,B16F10  cell,Skin,200.0,4.5,Tumor,4.0,0.124009496,0.124009496,9.8422999068,0.0124692211378746,Poor,Fuc,120000,No,0.1029480464444444
INPs-V-P2,Inorganic,CuET NCs,Active,Others,189.7,Large,-20.1,Negative,No,B16F10  cell,Skin,200.0,4.5,Tumor,8.0,0.2339483546666666,0.2339483546666666,6.852164696800001,0.0337425016528391,Poor,Fuc,120000,No,0.0811788078888889
INPs-V-P2,Inorganic,CuET NCs,Active,Others,189.7,Large,-20.1,Negative,No,B16F10  cell,Skin,200.0,4.5,Tumor,12.0,0.6888329866666667,0.6888329866666667,4.9325717154,0.1374936395227377,Moderately High,Fuc,120000,No,0.0773544823333333
INPs-V-P2,Inorganic,CuET NCs,Active,Others,189.7,Large,-20.1,Negative,No,B16F10  cell,Skin,200.0,4.5,Tumor,24.0,0.3095943573333333,0.3095943573333333,1.0287840564,0.2855838596916119,Moderately High,Fuc,120000,No,0.0552910648888888
INPs-V-P2,Inorganic,CuET NCs,Active,Others,189.7,Large,-20.1,Negative,No,B16F10  cell,Skin,200.0,4.5,Tumor,48.0,0.0665185333333333,0.0665185333333333,0.8672798464000002,0.0721012688774272,Moderate,Fuc,120000,No,0.0552910648888888
INPs-V-P2,Inorganic,CuET NCs,Active,Others,189.7,Large,-20.1,Negative,No,B16F10  cell,Skin,200.0,4.5,Blood,0.0,88.87293333333332,0.0,0.0,0.0,Very Poor,Fuc,120000,No,0.0
INPs-V-P2,Inorganic,CuET NCs,Active,Others,189.7,Large,-20.1,Negative,No,B16F10  cell,Skin,200.0,4.5,Blood,0.083,77.37023777777777,0.0,0.0,0.0,Very Poor,Fuc,120000,No,0.0
INPs-V-P2,Inorganic,CuET NCs,Active,Others,189.7,Large,-20.1,Negative,No,B16F10  cell,Skin,200.0,4.5,Blood,0.167,74.33178044444443,0.0,0.0,0.0,Very Poor,Fuc,120000,No,0.0
INPs-V-P2,Inorganic,CuET NCs,Active,Others,189.7,Large,-20.1,Negative,No,B16F10  cell,Skin,200.0,4.5,Blood,0.5,64.94514444444445,0.0,0.0,0.0,Very Poor,Fuc,120000,No,0.0
INPs-V-P2,Inorganic,CuET NCs,Active,Others,189.7,Large,-20.1,Negative,No,B16F10  cell,Skin,200.0,4.5,Blood,1.0,49.53587488888888,0.0,0.0,0.0,Very Poor,Fuc,120000,No,0.0
INPs-V-P2,Inorganic,CuET NCs,Active,Others,189.7,Large,-20.1,Negative,No,B16F10  cell,Skin,200.0,4.5,Blood,2.0,37.11078155555555,0.0352515173333333,8.711770388000001,0.0040108108433321,Very Poor,Fuc,120000,No,0.0773544823333333
INPs-V-P2,Inorganic,CuET NCs,Active,Others,189.7,Large,-20.1,Negative,No,B16F10  cell,Skin,200.0,4.5,Blood,4.0,24.739958444444447,0.124009496,9.8422999068,0.0124692211378746,Poor,Fuc,120000,No,0.1029480464444444
INPs-V-P2,Inorganic,CuET NCs,Active,Others,189.7,Large,-20.1,Negative,No,B16F10  cell,Skin,200.0,4.5,Blood,10.0,14.566012222222222,0.0,0.0,0.0,Very Poor,Fuc,120000,No,0.0
INPs-V-P2,Inorganic,CuET NCs,Active,Others,189.7,Large,-20.1,Negative,No,B16F10  cell,Skin,200.0,4.5,Blood,12.0,13.068855333333335,0.6888329866666667,4.9325717154,0.1374936395227377,Moderately High,Fuc,120000,No,0.0773544823333333
INPs-V-P2,Inorganic,CuET NCs,Active,Others,189.7,Large,-20.1,Negative,No,B16F10  cell,Skin,200.0,4.5,Blood,24.0,8.898214888888889,0.3095943573333333,1.0287840564,0.2855838596916119,Moderately High,Fuc,120000,No,0.0552910648888888
INPs-V-P2,Inorganic,CuET NCs,Active,Others,189.7,Large,-20.1,Negative,No,B16F10  cell,Skin,200.0,4.5,Blood,48.0,3.497772444444444,0.0665185333333333,0.8672798464000002,0.0721012688774272,Moderate,Fuc,120000,No,0.0552910648888888
INPs-V-P2,Inorganic,CuET NCs,Active,Others,189.7,Large,-20.1,Negative,No,B16F10  cell,Skin,200.0,4.5,Blood,72.0,1.4124522222222222,0.0,0.0,0.0,Very Poor,Fuc,120000,No,0.0
ONPs-P1,Organic,No_Core,Active,Spherical,70.9,Optimal Range,4.0,Near Neutral,pH,4T1 cell,Breast,50.0,5.0,Tumor,1.0,0.5,0.5,2.23,0.1968503937007873,Moderately High,PEG,2000,Yes,0.31
ONPs-P1,Organic,No_Core,Active,Spherical,70.9,Optimal Range,4.0,Near Neutral,pH,4T1 cell,Breast,50.0,5.0,Tumor,2.0,0.65,0.65,2.9,0.2070063694267516,Moderately High,PEG,2000,Yes,0.24
ONPs-P1,Organic,No_Core,Active,Spherical,70.9,Optimal Range,4.0,Near Neutral,pH,4T1 cell,Breast,50.0,5.0,Tumor,4.0,0.71,0.71,4.73,0.1431451612903225,Moderately High,PEG,2000,Yes,0.23
ONPs-P1,Organic,No_Core,Active,Spherical,70.9,Optimal Range,4.0,Near Neutral,pH,4T1 cell,Breast,50.0,5.0,Tumor,6.0,0.84,0.84,6.48,0.1248142644873699,Moderately High,PEG,2000,Yes,0.25
ONPs-P1,Organic,No_Core,Active,Spherical,70.9,Optimal Range,4.0,Near Neutral,pH,4T1 cell,Breast,50.0,5.0,Tumor,24.0,0.42,0.42,4.86,0.0825147347740667,Moderate,PEG,2000,Yes,0.23
ONPs-P1,Organic,No_Core,Active,Spherical,70.9,Optimal Range,4.0,Near Neutral,pH,4T1 cell,Breast,50.0,5.0,Heart,1.0,0.5586,0.5,2.23,0.1968503937007873,Moderately High,PEG,2000,Yes,0.31
ONPs-P1,Organic,No_Core,Active,Spherical,70.9,Optimal Range,4.0,Near Neutral,pH,4T1 cell,Breast,50.0,5.0,Heart,2.0,0.5941,0.65,2.9,0.2070063694267516,Moderately High,PEG,2000,Yes,0.24
ONPs-P1,Organic,No_Core,Active,Spherical,70.9,Optimal Range,4.0,Near Neutral,pH,4T1 cell,Breast,50.0,5.0,Heart,4.0,0.5852,0.71,4.73,0.1431451612903225,Moderately High,PEG,2000,Yes,0.23
ONPs-P1,Organic,No_Core,Active,Spherical,70.9,Optimal Range,4.0,Near Neutral,pH,4T1 cell,Breast,50.0,5.0,Heart,6.0,0.4699,0.84,6.48,0.1248142644873699,Moderately High,PEG,2000,Yes,0.25
ONPs-P1,Organic,No_Core,Active,Spherical,70.9,Optimal Range,4.0,Near Neutral,pH,4T1 cell,Breast,50.0,5.0,Heart,24.0,0.2217,0.42,4.86,0.0825147347740667,Moderate,PEG,2000,Yes,0.23
ONPs-P1,Organic,No_Core,Active,Spherical,70.9,Optimal Range,4.0,Near Neutral,pH,4T1 cell,Breast,50.0,5.0,Liver,1.0,2.23,0.5,2.23,0.1968503937007873,Moderately High,PEG,2000,Yes,0.31
ONPs-P1,Organic,No_Core,Active,Spherical,70.9,Optimal Range,4.0,Near Neutral,pH,4T1 cell,Breast,50.0,5.0,Liver,2.0,2.9,0.65,2.9,0.2070063694267516,Moderately High,PEG,2000,Yes,0.24
ONPs-P1,Organic,No_Core,Active,Spherical,70.9,Optimal Range,4.0,Near Neutral,pH,4T1 cell,Breast,50.0,5.0,Liver,4.0,4.73,0.71,4.73,0.1431451612903225,Moderately High,PEG,2000,Yes,0.23
ONPs-P1,Organic,No_Core,Active,Spherical,70.9,Optimal Range,4.0,Near Neutral,pH,4T1 cell,Breast,50.0,5.0,Liver,6.0,6.48,0.84,6.48,0.1248142644873699,Moderately High,PEG,2000,Yes,0.25
ONPs-P1,Organic,No_Core,Active,Spherical,70.9,Optimal Range,4.0,Near Neutral,pH,4T1 cell,Breast,50.0,5.0,Liver,24.0,4.86,0.42,4.86,0.0825147347740667,Moderate,PEG,2000,Yes,0.23
ONPs-P1,Organic,No_Core,Active,Spherical,70.9,Optimal Range,4.0,Near Neutral,pH,4T1 cell,Breast,50.0,5.0,Spleen,1.0,0.31,0.5,2.23,0.1968503937007873,Moderately High,PEG,2000,Yes,0.31
ONPs-P1,Organic,No_Core,Active,Spherical,70.9,Optimal Range,4.0,Near Neutral,pH,4T1 cell,Breast,50.0,5.0,Spleen,2.0,0.24,0.65,2.9,0.2070063694267516,Moderately High,PEG,2000,Yes,0.24
ONPs-P1,Organic,No_Core,Active,Spherical,70.9,Optimal Range,4.0,Near Neutral,pH,4T1 cell,Breast,50.0,5.0,Spleen,4.0,0.23,0.71,4.73,0.1431451612903225,Moderately High,PEG,2000,Yes,0.23
ONPs-P1,Organic,No_Core,Active,Spherical,70.9,Optimal Range,4.0,Near Neutral,pH,4T1 cell,Breast,50.0,5.0,Spleen,6.0,0.25,0.84,6.48,0.1248142644873699,Moderately High,PEG,2000,Yes,0.25
ONPs-P1,Organic,No_Core,Active,Spherical,70.9,Optimal Range,4.0,Near Neutral,pH,4T1 cell,Breast,50.0,5.0,Spleen,24.0,0.23,0.42,4.86,0.0825147347740667,Moderate,PEG,2000,Yes,0.23
ONPs-P1,Organic,No_Core,Active,Spherical,70.9,Optimal Range,4.0,Near Neutral,pH,4T1 cell,Breast,50.0,5.0,Lungs,1.0,0.35,0.5,2.23,0.1968503937007873,Moderately High,PEG,2000,Yes,0.31
ONPs-P1,Organic,No_Core,Active,Spherical,70.9,Optimal Range,4.0,Near Neutral,pH,4T1 cell,Breast,50.0,5.0,Lungs,2.0,0.65,0.65,2.9,0.2070063694267516,Moderately High,PEG,2000,Yes,0.24
ONPs-P1,Organic,No_Core,Active,Spherical,70.9,Optimal Range,4.0,Near Neutral,pH,4T1 cell,Breast,50.0,5.0,Lungs,4.0,0.72,0.71,4.73,0.1431451612903225,Moderately High,PEG,2000,Yes,0.23
ONPs-P1,Organic,No_Core,Active,Spherical,70.9,Optimal Range,4.0,Near Neutral,pH,4T1 cell,Breast,50.0,5.0,Lungs,6.0,0.66,0.84,6.48,0.1248142644873699,Moderately High,PEG,2000,Yes,0.25
ONPs-P1,Organic,No_Core,Active,Spherical,70.9,Optimal Range,4.0,Near Neutral,pH,4T1 cell,Breast,50.0,5.0,Lungs,24.0,0.58,0.42,4.86,0.0825147347740667,Moderate,PEG,2000,Yes,0.23
ONPs-P1,Organic,No_Core,Active,Spherical,70.9,Optimal Range,4.0,Near Neutral,pH,4T1 cell,Breast,50.0,5.0,Kidneys,1.0,0.13,0.5,2.23,0.1968503937007873,Moderately High,PEG,2000,Yes,0.31
ONPs-P1,Organic,No_Core,Active,Spherical,70.9,Optimal Range,4.0,Near Neutral,pH,4T1 cell,Breast,50.0,5.0,Kidneys,2.0,0.24,0.65,2.9,0.2070063694267516,Moderately High,PEG,2000,Yes,0.24
ONPs-P1,Organic,No_Core,Active,Spherical,70.9,Optimal Range,4.0,Near Neutral,pH,4T1 cell,Breast,50.0,5.0,Kidneys,4.0,0.28,0.71,4.73,0.1431451612903225,Moderately High,PEG,2000,Yes,0.23
ONPs-P1,Organic,No_Core,Active,Spherical,70.9,Optimal Range,4.0,Near Neutral,pH,4T1 cell,Breast,50.0,5.0,Kidneys,6.0,0.68,0.84,6.48,0.1248142644873699,Moderately High,PEG,2000,Yes,0.25
ONPs-P1,Organic,No_Core,Active,Spherical,70.9,Optimal Range,4.0,Near Neutral,pH,4T1 cell,Breast,50.0,5.0,Kidneys,24.0,0.9,0.42,4.86,0.0825147347740667,Moderate,PEG,2000,Yes,0.23
ONPs-P1,Organic,No_Core,Active,Spherical,70.9,Optimal Range,4.0,Near Neutral,pH,4T1 cell,Breast,50.0,5.0,Plasma,0.5,19.608,0.0,0.0,0.0,Very Poor,PEG,2000,Yes,0.0
ONPs-P1,Organic,No_Core,Active,Spherical,70.9,Optimal Range,4.0,Near Neutral,pH,4T1 cell,Breast,50.0,5.0,Plasma,1.0,13.296,0.5,2.23,0.1968503937007873,Moderately High,PEG,2000,Yes,0.31
ONPs-P1,Organic,No_Core,Active,Spherical,70.9,Optimal Range,4.0,Near Neutral,pH,4T1 cell,Breast,50.0,5.0,Plasma,2.0,8.564,0.65,2.9,0.2070063694267516,Moderately High,PEG,2000,Yes,0.24
ONPs-P1,Organic,No_Core,Active,Spherical,70.9,Optimal Range,4.0,Near Neutral,pH,4T1 cell,Breast,50.0,5.0,Plasma,4.0,7.522,0.71,4.73,0.1431451612903225,Moderately High,PEG,2000,Yes,0.23
ONPs-P1,Organic,No_Core,Active,Spherical,70.9,Optimal Range,4.0,Near Neutral,pH,4T1 cell,Breast,50.0,5.0,Plasma,6.0,6.744,0.84,6.48,0.1248142644873699,Moderately High,PEG,2000,Yes,0.25
ONPs-P1,Organic,No_Core,Active,Spherical,70.9,Optimal Range,4.0,Near Neutral,pH,4T1 cell,Breast,50.0,5.0,Plasma,12.0,5.198,0.0,0.0,0.0,Very Poor,PEG,2000,Yes,0.0
ONPs-P1,Organic,No_Core,Active,Spherical,70.9,Optimal Range,4.0,Near Neutral,pH,4T1 cell,Breast,50.0,5.0,Plasma,24.0,2.895,0.42,4.86,0.0825147347740667,Moderate,PEG,2000,Yes,0.23
ONPs-P2,Organic,No_Core,Active,Spherical,86.6,Optimal Range,2.0,Near Neutral,No,4T1 cell,Breast,50.0,5.0,Tumor,1.0,0.4,0.4,2.63,0.1351351351351351,Moderately High,PEG,2000,Yes,0.33
ONPs-P2,Organic,No_Core,Active,Spherical,86.6,Optimal Range,2.0,Near Neutral,No,4T1 cell,Breast,50.0,5.0,Tumor,2.0,0.55,0.55,3.65,0.1341463414634146,Moderately High,PEG,2000,Yes,0.45
ONPs-P2,Organic,No_Core,Active,Spherical,86.6,Optimal Range,2.0,Near Neutral,No,4T1 cell,Breast,50.0,5.0,Tumor,4.0,0.59,0.59,5.61,0.0973597359735973,Moderate,PEG,2000,Yes,0.45
ONPs-P2,Organic,No_Core,Active,Spherical,86.6,Optimal Range,2.0,Near Neutral,No,4T1 cell,Breast,50.0,5.0,Tumor,6.0,0.64,0.64,8.51,0.0715883668903803,Moderate,PEG,2000,Yes,0.43
ONPs-P2,Organic,No_Core,Active,Spherical,86.6,Optimal Range,2.0,Near Neutral,No,4T1 cell,Breast,50.0,5.0,Tumor,24.0,0.32,0.32,6.48,0.0471976401179941,Poor,PEG,2000,Yes,0.3
ONPs-P2,Organic,No_Core,Active,Spherical,86.6,Optimal Range,2.0,Near Neutral,No,4T1 cell,Breast,50.0,5.0,Heart,1.0,0.5675,0.4,2.63,0.1351351351351351,Moderately High,PEG,2000,Yes,0.33
ONPs-P2,Organic,No_Core,Active,Spherical,86.6,Optimal Range,2.0,Near Neutral,No,4T1 cell,Breast,50.0,5.0,Heart,2.0,0.6473,0.55,3.65,0.1341463414634146,Moderately High,PEG,2000,Yes,0.45
ONPs-P2,Organic,No_Core,Active,Spherical,86.6,Optimal Range,2.0,Near Neutral,No,4T1 cell,Breast,50.0,5.0,Heart,4.0,0.6739,0.59,5.61,0.0973597359735973,Moderate,PEG,2000,Yes,0.45
ONPs-P2,Organic,No_Core,Active,Spherical,86.6,Optimal Range,2.0,Near Neutral,No,4T1 cell,Breast,50.0,5.0,Heart,6.0,0.5675,0.64,8.51,0.0715883668903803,Moderate,PEG,2000,Yes,0.43
ONPs-P2,Organic,No_Core,Active,Spherical,86.6,Optimal Range,2.0,Near Neutral,No,4T1 cell,Breast,50.0,5.0,Heart,24.0,0.3901,0.32,6.48,0.0471976401179941,Poor,PEG,2000,Yes,0.3
ONPs-P2,Organic,No_Core,Active,Spherical,86.6,Optimal Range,2.0,Near Neutral,No,4T1 cell,Breast,50.0,5.0,Liver,1.0,2.63,0.4,2.63,0.1351351351351351,Moderately High,PEG,2000,Yes,0.33
ONPs-P2,Organic,No_Core,Active,Spherical,86.6,Optimal Range,2.0,Near Neutral,No,4T1 cell,Breast,50.0,5.0,Liver,2.0,3.65,0.55,3.65,0.1341463414634146,Moderately High,PEG,2000,Yes,0.45
ONPs-P2,Organic,No_Core,Active,Spherical,86.6,Optimal Range,2.0,Near Neutral,No,4T1 cell,Breast,50.0,5.0,Liver,4.0,5.61,0.59,5.61,0.0973597359735973,Moderate,PEG,2000,Yes,0.45
ONPs-P2,Organic,No_Core,Active,Spherical,86.6,Optimal Range,2.0,Near Neutral,No,4T1 cell,Breast,50.0,5.0,Liver,6.0,8.51,0.64,8.51,0.0715883668903803,Moderate,PEG,2000,Yes,0.43
ONPs-P2,Organic,No_Core,Active,Spherical,86.6,Optimal Range,2.0,Near Neutral,No,4T1 cell,Breast,50.0,5.0,Liver,24.0,6.48,0.32,6.48,0.0471976401179941,Poor,PEG,2000,Yes,0.3
ONPs-P2,Organic,No_Core,Active,Spherical,86.6,Optimal Range,2.0,Near Neutral,No,4T1 cell,Breast,50.0,5.0,Spleen,1.0,0.33,0.4,2.63,0.1351351351351351,Moderately High,PEG,2000,Yes,0.33
ONPs-P2,Organic,No_Core,Active,Spherical,86.6,Optimal Range,2.0,Near Neutral,No,4T1 cell,Breast,50.0,5.0,Spleen,2.0,0.45,0.55,3.65,0.1341463414634146,Moderately High,PEG,2000,Yes,0.45
ONPs-P2,Organic,No_Core,Active,Spherical,86.6,Optimal Range,2.0,Near Neutral,No,4T1 cell,Breast,50.0,5.0,Spleen,4.0,0.45,0.59,5.61,0.0973597359735973,Moderate,PEG,2000,Yes,0.45
ONPs-P2,Organic,No_Core,Active,Spherical,86.6,Optimal Range,2.0,Near Neutral,No,4T1 cell,Breast,50.0,5.0,Spleen,6.0,0.43,0.64,8.51,0.0715883668903803,Moderate,PEG,2000,Yes,0.43
ONPs-P2,Organic,No_Core,Active,Spherical,86.6,Optimal Range,2.0,Near Neutral,No,4T1 cell,Breast,50.0,5.0,Spleen,24.0,0.3,0.32,6.48,0.0471976401179941,Poor,PEG,2000,Yes,0.3
ONPs-P2,Organic,No_Core,Active,Spherical,86.6,Optimal Range,2.0,Near Neutral,No,4T1 cell,Breast,50.0,5.0,Lungs,1.0,0.43,0.4,2.63,0.1351351351351351,Moderately High,PEG,2000,Yes,0.33
ONPs-P2,Organic,No_Core,Active,Spherical,86.6,Optimal Range,2.0,Near Neutral,No,4T1 cell,Breast,50.0,5.0,Lungs,2.0,0.72,0.55,3.65,0.1341463414634146,Moderately High,PEG,2000,Yes,0.45
ONPs-P2,Organic,No_Core,Active,Spherical,86.6,Optimal Range,2.0,Near Neutral,No,4T1 cell,Breast,50.0,5.0,Lungs,4.0,0.77,0.59,5.61,0.0973597359735973,Moderate,PEG,2000,Yes,0.45
ONPs-P2,Organic,No_Core,Active,Spherical,86.6,Optimal Range,2.0,Near Neutral,No,4T1 cell,Breast,50.0,5.0,Lungs,6.0,0.77,0.64,8.51,0.0715883668903803,Moderate,PEG,2000,Yes,0.43
ONPs-P2,Organic,No_Core,Active,Spherical,86.6,Optimal Range,2.0,Near Neutral,No,4T1 cell,Breast,50.0,5.0,Lungs,24.0,0.65,0.32,6.48,0.0471976401179941,Poor,PEG,2000,Yes,0.3
ONPs-P2,Organic,No_Core,Active,Spherical,86.6,Optimal Range,2.0,Near Neutral,No,4T1 cell,Breast,50.0,5.0,Kidneys,1.0,0.22,0.4,2.63,0.1351351351351351,Moderately High,PEG,2000,Yes,0.33
ONPs-P2,Organic,No_Core,Active,Spherical,86.6,Optimal Range,2.0,Near Neutral,No,4T1 cell,Breast,50.0,5.0,Kidneys,2.0,0.26,0.55,3.65,0.1341463414634146,Moderately High,PEG,2000,Yes,0.45
ONPs-P2,Organic,No_Core,Active,Spherical,86.6,Optimal Range,2.0,Near Neutral,No,4T1 cell,Breast,50.0,5.0,Kidneys,4.0,0.37,0.59,5.61,0.0973597359735973,Moderate,PEG,2000,Yes,0.45
ONPs-P2,Organic,No_Core,Active,Spherical,86.6,Optimal Range,2.0,Near Neutral,No,4T1 cell,Breast,50.0,5.0,Kidneys,6.0,0.74,0.64,8.51,0.0715883668903803,Moderate,PEG,2000,Yes,0.43
ONPs-P2,Organic,No_Core,Active,Spherical,86.6,Optimal Range,2.0,Near Neutral,No,4T1 cell,Breast,50.0,5.0,Kidneys,24.0,0.99,0.32,6.48,0.0471976401179941,Poor,PEG,2000,Yes,0.3
ONPs-P2,Organic,No_Core,Active,Spherical,86.6,Optimal Range,2.0,Near Neutral,No,4T1 cell,Breast,50.0,5.0,Plasma,0.5,12.635,0.0,0.0,0.0,Very Poor,PEG,2000,Yes,0.0
ONPs-P2,Organic,No_Core,Active,Spherical,86.6,Optimal Range,2.0,Near Neutral,No,4T1 cell,Breast,50.0,5.0,Plasma,1.0,9.875,0.4,2.63,0.1351351351351351,Moderately High,PEG,2000,Yes,0.33
ONPs-P2,Organic,No_Core,Active,Spherical,86.6,Optimal Range,2.0,Near Neutral,No,4T1 cell,Breast,50.0,5.0,Plasma,2.0,6.064,0.55,3.65,0.1341463414634146,Moderately High,PEG,2000,Yes,0.45
ONPs-P2,Organic,No_Core,Active,Spherical,86.6,Optimal Range,2.0,Near Neutral,No,4T1 cell,Breast,50.0,5.0,Plasma,4.0,5.417,0.59,5.61,0.0973597359735973,Moderate,PEG,2000,Yes,0.45
ONPs-P2,Organic,No_Core,Active,Spherical,86.6,Optimal Range,2.0,Near Neutral,No,4T1 cell,Breast,50.0,5.0,Plasma,6.0,4.902,0.64,8.51,0.0715883668903803,Moderate,PEG,2000,Yes,0.43
ONPs-P2,Organic,No_Core,Active,Spherical,86.6,Optimal Range,2.0,Near Neutral,No,4T1 cell,Breast,50.0,5.0,Plasma,12.0,3.75,0.0,0.0,0.0,Very Poor,PEG,2000,Yes,0.0
ONPs-P2,Organic,No_Core,Active,Spherical,86.6,Optimal Range,2.0,Near Neutral,No,4T1 cell,Breast,50.0,5.0,Plasma,24.0,2.368,0.32,6.48,0.0471976401179941,Poor,PEG,2000,Yes,0.3
ONPs-P3,Organic,No_Core,Passive,Spherical,64.0,Optimal Range,3.0,Near Neutral,pH,4T1 cell,Breast,50.0,5.0,Tumor,1.0,0.27,0.27,3.24,0.0723860589812332,Moderate,PEG,2000,Yes,0.49
ONPs-P3,Organic,No_Core,Passive,Spherical,64.0,Optimal Range,3.0,Near Neutral,pH,4T1 cell,Breast,50.0,5.0,Tumor,2.0,0.29,0.29,4.25,0.0604166666666666,Moderate,PEG,2000,Yes,0.55
ONPs-P3,Organic,No_Core,Passive,Spherical,64.0,Optimal Range,3.0,Near Neutral,pH,4T1 cell,Breast,50.0,5.0,Tumor,4.0,0.31,0.31,6.01,0.0468277945619335,Poor,PEG,2000,Yes,0.61
ONPs-P3,Organic,No_Core,Passive,Spherical,64.0,Optimal Range,3.0,Near Neutral,pH,4T1 cell,Breast,50.0,5.0,Tumor,6.0,0.35,0.35,9.32,0.034313725490196,Poor,PEG,2000,Yes,0.88
ONPs-P3,Organic,No_Core,Passive,Spherical,64.0,Optimal Range,3.0,Near Neutral,pH,4T1 cell,Breast,50.0,5.0,Tumor,24.0,0.42,0.42,6.28,0.0613138686131386,Moderate,PEG,2000,Yes,0.57
