Fact_ID,NP_Key,Tumor_Key,Time_Key,Targeting_Key,Organ_Key,Administration_Key,Efficiency_Key,Biodistribution (%ID),Tumor_%ID,Liver_%ID,Spleen_%ID,Selectivity_Index
1858,66,35,16,2,6,24,3,1.88,0.91,14.29,2.05,0.0556915544675642
1859,66,35,23,2,6,24,3,1.82,1.38,24.38,3.21,0.0500181225081551
1860,66,35,7,2,1,24,2,37.049,0.35,6.73,1.5,0.0425273390036451
1861,66,35,16,2,1,24,3,21.512,0.91,14.29,2.05,0.0556915544675642
1862,66,35,23,2,1,24,3,3.824,1.38,24.38,3.21,0.0500181225081551
1863,66,35,7,2,16,24,2,0.1714524,0.35,6.73,1.5,0.0425273390036451
1864,66,35,16,2,16,24,3,0.1247423999999999,0.91,14.29,2.05,0.0556915544675642
1865,66,35,23,2,16,24,3,0.148098,1.38,24.38,3.21,0.0500181225081551
1866,67,35,7,2,17,24,2,0.22,0.22,7.89,3.3,0.0196604110813226
1867,67,35,16,2,17,24,2,0.77,0.77,31.97,12.64,0.0172607038780542
1868,67,35,23,2,17,24,2,1.54,1.54,52.31,20.37,0.0211887727022564
1869,67,35,7,2,4,24,2,0.327,0.22,7.89,3.3,0.0196604110813226
1870,67,35,16,2,4,24,2,0.3816,0.77,31.97,12.64,0.0172607038780542
1871,67,35,23,2,4,24,2,0.218,1.54,52.31,20.37,0.0211887727022564
1872,67,35,7,2,7,24,2,7.89,0.22,7.89,3.3,0.0196604110813226
1873,67,35,16,2,7,24,2,31.97,0.77,31.97,12.64,0.0172607038780542
1874,67,35,23,2,7,24,2,52.31,1.54,52.31,20.37,0.0211887727022564
1875,67,35,7,2,15,24,2,3.3,0.22,7.89,3.3,0.0196604110813226
1876,67,35,16,2,15,24,2,12.64,0.77,31.97,12.64,0.0172607038780542
1877,67,35,23,2,15,24,2,20.37,1.54,52.31,20.37,0.0211887727022564
1878,67,35,7,2,8,24,2,0.85,0.22,7.89,3.3,0.0196604110813226
1879,67,35,16,2,8,24,2,0.48,0.77,31.97,12.64,0.0172607038780542
1880,67,35,23,2,8,24,2,0.37,1.54,52.31,20.37,0.0211887727022564
1881,67,35,7,2,6,24,2,2.47,0.22,7.89,3.3,0.0196604110813226
1882,67,35,16,2,6,24,2,1.68,0.77,31.97,12.64,0.0172607038780542
1883,67,35,23,2,6,24,2,1.35,1.54,52.31,20.37,0.0211887727022564
1884,67,35,7,2,1,24,2,43.881,0.22,7.89,3.3,0.0196604110813226
1885,67,35,16,2,1,24,2,19.015,0.77,31.97,12.64,0.0172607038780542
1886,67,35,7,2,16,24,2,0.2804352,0.22,7.89,3.3,0.0196604110813226
1887,67,35,16,2,16,24,2,0.2804352,0.77,31.97,12.64,0.0172607038780542
1888,67,35,23,2,16,24,2,0.2804352,1.54,52.31,20.37,0.0211887727022564
1889,68,35,7,2,17,24,1,0.0499999999999992,0.0499999999999992,25.958124999999896,1.5899999999999894,0.0018150055584545
1890,68,35,16,2,17,24,1,0.0999999999999984,0.0999999999999984,36.088125,2.2745833333333296,0.0026066981280648
1891,68,35,19,2,17,24,1,0.124999999999998,0.124999999999998,35.03291666666663,2.03166666666666,0.0033724917092911
1892,68,35,23,2,17,24,1,0.0499999999999992,0.0499999999999992,29.12374999999989,1.8770833333333297,0.0016128598693583
1893,68,35,7,2,7,24,1,25.958124999999896,0.0499999999999992,25.958124999999896,1.5899999999999894,0.0018150055584545
1894,68,35,16,2,7,24,1,36.088125,0.0999999999999984,36.088125,2.2745833333333296,0.0026066981280648
1895,68,35,19,2,7,24,1,35.03291666666663,0.124999999999998,35.03291666666663,2.03166666666666,0.0033724917092911
1896,68,35,23,2,7,24,1,29.12374999999989,0.0499999999999992,29.12374999999989,1.8770833333333297,0.0016128598693583
1897,68,35,7,2,15,24,1,1.5899999999999894,0.0499999999999992,25.958124999999896,1.5899999999999894,0.0018150055584545
1898,68,35,16,2,15,24,1,2.2745833333333296,0.0999999999999984,36.088125,2.2745833333333296,0.0026066981280648
1899,68,35,19,2,15,24,1,2.03166666666666,0.124999999999998,35.03291666666663,2.03166666666666,0.0033724917092911
1900,68,35,23,2,15,24,1,1.8770833333333297,0.0499999999999992,29.12374999999989,1.8770833333333297,0.0016128598693583
1901,68,35,7,2,8,24,1,0.4333333333333316,0.0499999999999992,25.958124999999896,1.5899999999999894,0.0018150055584545
1902,68,35,16,2,8,24,1,0.3520833333333316,0.0999999999999984,36.088125,2.2745833333333296,0.0026066981280648
1903,68,35,19,2,8,24,1,0.4333333333333316,0.124999999999998,35.03291666666663,2.03166666666666,0.0033724917092911
1904,68,35,23,2,8,24,1,0.3520833333333316,0.0499999999999992,29.12374999999989,1.8770833333333297,0.0016128598693583
1905,68,35,7,2,6,24,1,0.6279166666666649,0.0499999999999992,25.958124999999896,1.5899999999999894,0.0018150055584545
1906,68,35,16,2,6,24,1,0.6279166666666621,0.0999999999999984,36.088125,2.2745833333333296,0.0026066981280648
1907,68,35,19,2,6,24,1,0.7420833333333298,0.124999999999998,35.03291666666663,2.03166666666666,0.0033724917092911
1908,68,35,23,2,6,24,1,0.5137499999999973,0.0499999999999992,29.12374999999989,1.8770833333333297,0.0016128598693583
1909,68,35,7,2,16,24,1,0.1595448,0.0499999999999992,25.958124999999896,1.5899999999999894,0.0018150055584545
1910,68,35,16,2,16,24,1,0.064806,0.0999999999999984,36.088125,2.2745833333333296,0.0026066981280648
1911,68,35,19,2,16,24,1,0.064806,0.124999999999998,35.03291666666663,2.03166666666666,0.0033724917092911
1912,68,35,23,2,16,24,1,0.0217428,0.0499999999999992,29.12374999999989,1.8770833333333297,0.0016128598693583
1913,68,35,7,2,4,24,1,0.054005,0.0499999999999992,25.958124999999896,1.5899999999999894,0.0018150055584545
1914,68,35,7,2,1,24,1,7.2112222,0.0499999999999992,25.958124999999896,1.5899999999999894,0.0018150055584545
1915,69,36,16,2,17,41,1,0.45,0.45,0.0,0.0,0.0
1916,69,36,20,2,17,41,1,0.54,0.54,0.0,0.0,0.0
1917,69,36,23,2,17,41,1,0.6,0.6,0.0,0.0,0.0
1918,69,36,24,2,17,41,1,0.58,0.58,0.0,0.0,0.0
1919,69,36,25,2,17,41,1,0.65,0.65,0.0,0.0,0.0
1920,69,36,26,2,17,41,1,0.48,0.48,0.0,0.0,0.0
1921,69,36,13,2,1,41,1,13.556,0.0,0.0,0.0,0.0
1922,69,36,16,2,1,41,1,7.57,0.45,0.0,0.0,0.0
1923,69,36,20,2,1,41,1,4.049,0.54,0.0,0.0,0.0
1924,69,36,23,2,1,41,1,1.232,0.6,0.0,0.0,0.0
1925,69,36,24,2,1,41,1,0.176,0.58,0.0,0.0,0.0
1926,69,36,25,2,1,41,1,0.528,0.65,0.0,0.0,0.0
1927,69,36,26,2,1,41,1,0.528,0.48,0.0,0.0,0.0
1928,70,37,7,2,17,28,1,0.04,0.04,34.54,0.08,0.0011554015020219
1929,70,37,9,2,17,28,1,0.05,0.05,52.85,0.04,0.0009453582907922
1930,70,37,14,2,17,28,1,0.08,0.08,36.2,0.02,0.0022087244616234
1931,70,37,17,2,17,28,1,0.07,0.07,29.78,0.02,0.0023489932885906
1932,70,37,20,2,17,28,1,0.05,0.05,9.1,0.01,0.0054884742041712
1933,70,37,23,2,17,28,1,0.01,0.01,7.67,0.01,0.0013020833333333
1934,70,37,7,2,4,28,1,0.0287,0.04,34.54,0.08,0.0011554015020219
1935,70,37,9,2,4,28,1,0.0214,0.05,52.85,0.04,0.0009453582907922
1936,70,37,14,2,4,28,1,0.012,0.08,36.2,0.02,0.0022087244616234
1937,70,37,17,2,4,28,1,0.0073,0.07,29.78,0.02,0.0023489932885906
1938,70,37,20,2,4,28,1,0.0043,0.05,9.1,0.01,0.0054884742041712
1939,70,37,23,2,4,28,1,0.0025,0.01,7.67,0.01,0.0013020833333333
1940,70,37,7,2,7,28,1,34.54,0.04,34.54,0.08,0.0011554015020219
1941,70,37,9,2,7,28,1,52.85,0.05,52.85,0.04,0.0009453582907922
1942,70,37,14,2,7,28,1,36.2,0.08,36.2,0.02,0.0022087244616234
1943,70,37,17,2,7,28,1,29.78,0.07,29.78,0.02,0.0023489932885906
1944,70,37,20,2,7,28,1,9.1,0.05,9.1,0.01,0.0054884742041712
1945,70,37,23,2,7,28,1,7.67,0.01,7.67,0.01,0.0013020833333333
1946,70,37,7,2,15,28,1,0.08,0.04,34.54,0.08,0.0011554015020219
1947,70,37,9,2,15,28,1,0.04,0.05,52.85,0.04,0.0009453582907922
1948,70,37,14,2,15,28,1,0.02,0.08,36.2,0.02,0.0022087244616234
1949,70,37,17,2,15,28,1,0.02,0.07,29.78,0.02,0.0023489932885906
1950,70,37,20,2,15,28,1,0.01,0.05,9.1,0.01,0.0054884742041712
1951,70,37,23,2,15,28,1,0.01,0.01,7.67,0.01,0.0013020833333333
1952,70,37,7,2,8,28,1,0.1,0.04,34.54,0.08,0.0011554015020219
1953,70,37,9,2,8,28,1,0.07,0.05,52.85,0.04,0.0009453582907922
1954,70,37,14,2,8,28,1,0.04,0.08,36.2,0.02,0.0022087244616234
1955,70,37,17,2,8,28,1,0.03,0.07,29.78,0.02,0.0023489932885906
1956,70,37,20,2,8,28,1,0.02,0.05,9.1,0.01,0.0054884742041712
1957,70,37,23,2,8,28,1,0.02,0.01,7.67,0.01,0.0013020833333333
1958,70,37,7,2,6,28,1,4.61,0.04,34.54,0.08,0.0011554015020219
1959,70,37,9,2,6,28,1,1.96,0.05,52.85,0.04,0.0009453582907922
1960,70,37,14,2,6,28,1,1.28,0.08,36.2,0.02,0.0022087244616234
1961,70,37,17,2,6,28,1,1.01,0.07,29.78,0.02,0.0023489932885906
1962,70,37,20,2,6,28,1,0.55,0.05,9.1,0.01,0.0054884742041712
1963,70,37,23,2,6,28,1,0.33,0.01,7.67,0.01,0.0013020833333333
1964,70,37,7,2,1,28,1,0.182,0.04,34.54,0.08,0.0011554015020219
1965,70,37,9,2,1,28,1,0.101,0.05,52.85,0.04,0.0009453582907922
1966,70,37,14,2,1,28,1,0.065,0.08,36.2,0.02,0.0022087244616234
1967,70,37,17,2,1,28,1,0.038,0.07,29.78,0.02,0.0023489932885906
1968,70,37,20,2,1,28,1,0.022,0.05,9.1,0.01,0.0054884742041712
1969,70,37,23,2,1,28,1,0.021,0.01,7.67,0.01,0.0013020833333333
1970,70,37,7,2,3,28,1,0.0284349058125,0.04,34.54,0.08,0.0011554015020219
1971,70,37,9,2,3,28,1,0.0201287913749999,0.05,52.85,0.04,0.0009453582907922
1972,70,37,14,2,3,28,1,0.013394106,0.08,36.2,0.02,0.0022087244616234
1973,70,37,17,2,3,28,1,0.0080961519375,0.07,29.78,0.02,0.0023489932885906
1974,70,37,20,2,3,28,1,0.0045941135625,0.05,9.1,0.01,0.0054884742041712
1975,70,37,23,2,3,28,1,0.00212472975,0.01,7.67,0.01,0.0013020833333333
1976,71,38,7,2,17,31,1,0.05,0.05,11.07,0.36,0.0043744531933508
1977,71,38,9,2,17,31,2,0.09,0.09,8.3,0.39,0.0103567318757192
1978,71,38,11,2,17,31,2,0.1,0.1,4.81,0.22,0.0198807157057654
1979,71,38,16,2,17,31,4,0.13,0.13,0.96,0.13,0.1192660550458715
1980,71,38,20,2,17,31,4,0.3,0.3,1.14,0.13,0.2362204724409448
1981,71,38,23,2,17,31,4,0.07,0.07,0.42,0.08,0.14
1982,71,38,7,2,7,31,1,11.07,0.05,11.07,0.36,0.0043744531933508
1983,71,38,9,2,7,31,2,8.3,0.09,8.3,0.39,0.0103567318757192
1984,71,38,11,2,7,31,2,4.81,0.1,4.81,0.22,0.0198807157057654
1985,71,38,16,2,7,31,4,0.96,0.13,0.96,0.13,0.1192660550458715
1986,71,38,20,2,7,31,4,1.14,0.3,1.14,0.13,0.2362204724409448
1987,71,38,23,2,7,31,4,0.42,0.07,0.42,0.08,0.14
1988,71,38,7,2,15,31,1,0.36,0.05,11.07,0.36,0.0043744531933508
1989,71,38,9,2,15,31,2,0.39,0.09,8.3,0.39,0.0103567318757192
1990,71,38,11,2,15,31,2,0.22,0.1,4.81,0.22,0.0198807157057654
1991,71,38,16,2,15,31,4,0.13,0.13,0.96,0.13,0.1192660550458715
1992,71,38,20,2,15,31,4,0.13,0.3,1.14,0.13,0.2362204724409448
1993,71,38,23,2,15,31,4,0.08,0.07,0.42,0.08,0.14
1994,71,38,7,2,8,31,1,0.54,0.05,11.07,0.36,0.0043744531933508
1995,71,38,9,2,8,31,2,0.44,0.09,8.3,0.39,0.0103567318757192
1996,71,38,11,2,8,31,2,0.26,0.1,4.81,0.22,0.0198807157057654
1997,71,38,16,2,8,31,4,0.19,0.13,0.96,0.13,0.1192660550458715
1998,71,38,20,2,8,31,4,0.06,0.3,1.14,0.13,0.2362204724409448
1999,71,38,23,2,8,31,4,0.02,0.07,0.42,0.08,0.14
2000,71,38,7,2,6,31,1,0.12,0.05,11.07,0.36,0.0043744531933508
2001,71,38,9,2,6,31,2,0.25,0.09,8.3,0.39,0.0103567318757192
2002,71,38,11,2,6,31,2,0.1,0.1,4.81,0.22,0.0198807157057654
2003,71,38,16,2,6,31,4,0.15,0.13,0.96,0.13,0.1192660550458715
2004,71,38,20,2,6,31,4,0.04,0.3,1.14,0.13,0.2362204724409448
2005,71,38,7,2,11,31,1,0.346,0.05,11.07,0.36,0.0043744531933508
2006,71,38,9,2,11,31,2,0.196,0.09,8.3,0.39,0.0103567318757192
2007,71,38,11,2,11,31,2,0.152,0.1,4.81,0.22,0.0198807157057654
2008,71,38,14,2,11,31,1,0.086,0.0,0.0,0.0,0.0
2009,71,38,16,2,11,31,4,0.066,0.13,0.96,0.13,0.1192660550458715
2010,71,38,20,2,11,31,4,0.051,0.3,1.14,0.13,0.2362204724409448
2011,71,38,23,2,11,31,4,0.049,0.07,0.42,0.08,0.14
2012,71,38,24,2,11,31,1,0.033,0.0,0.0,0.0,0.0
2013,71,38,25,2,11,31,1,0.018,0.0,0.0,0.0,0.0
2014,72,38,7,1,17,31,1,0.05,0.05,13.59,0.55,0.0035360678925035
2015,72,38,9,1,17,31,1,0.1,0.1,14.26,0.35,0.0068446269678302
2016,72,38,11,1,17,31,3,0.19,0.19,3.01,0.28,0.0577507598784194
2017,72,38,16,1,17,31,4,0.21,0.21,1.8,0.25,0.1024390243902439
2018,72,38,20,1,17,31,4,0.39,0.39,1.74,0.11,0.2108108108108108
2019,72,38,23,1,17,31,4,0.11,0.11,0.66,0.13,0.1392405063291139
2020,72,38,7,1,7,31,1,13.59,0.05,13.59,0.55,0.0035360678925035
2021,72,38,9,1,7,31,1,14.26,0.1,14.26,0.35,0.0068446269678302
2022,72,38,11,1,7,31,3,3.01,0.19,3.01,0.28,0.0577507598784194
2023,72,38,16,1,7,31,4,1.8,0.21,1.8,0.25,0.1024390243902439
2024,72,38,20,1,7,31,4,1.74,0.39,1.74,0.11,0.2108108108108108
2025,72,38,23,1,7,31,4,0.66,0.11,0.66,0.13,0.1392405063291139
2026,72,38,7,1,15,31,1,0.55,0.05,13.59,0.55,0.0035360678925035
2027,72,38,9,1,15,31,1,0.35,0.1,14.26,0.35,0.0068446269678302
2028,72,38,11,1,15,31,3,0.28,0.19,3.01,0.28,0.0577507598784194
2029,72,38,16,1,15,31,4,0.25,0.21,1.8,0.25,0.1024390243902439
2030,72,38,20,1,15,31,4,0.11,0.39,1.74,0.11,0.2108108108108108
2031,72,38,23,1,15,31,4,0.13,0.11,0.66,0.13,0.1392405063291139
2032,72,38,7,1,8,31,1,0.78,0.05,13.59,0.55,0.0035360678925035
2033,72,38,9,1,8,31,1,0.52,0.1,14.26,0.35,0.0068446269678302
2034,72,38,11,1,8,31,3,0.38,0.19,3.01,0.28,0.0577507598784194
2035,72,38,16,1,8,31,4,0.24,0.21,1.8,0.25,0.1024390243902439
2036,72,38,20,1,8,31,4,0.06,0.39,1.74,0.11,0.2108108108108108
2037,72,38,23,1,8,31,4,0.03,0.11,0.66,0.13,0.1392405063291139
2038,72,38,7,1,6,31,1,0.41,0.05,13.59,0.55,0.0035360678925035
2039,72,38,9,1,6,31,1,0.25,0.1,14.26,0.35,0.0068446269678302
2040,72,38,11,1,6,31,3,0.32,0.19,3.01,0.28,0.0577507598784194
2041,72,38,16,1,6,31,4,0.09,0.21,1.8,0.25,0.1024390243902439
2042,72,38,20,1,6,31,4,0.05,0.39,1.74,0.11,0.2108108108108108
2043,72,38,7,1,11,31,1,0.315,0.05,13.59,0.55,0.0035360678925035
2044,72,38,9,1,11,31,1,0.208,0.1,14.26,0.35,0.0068446269678302
2045,72,38,11,1,11,31,3,0.148,0.19,3.01,0.28,0.0577507598784194
2046,72,38,14,1,11,31,1,0.095,0.0,0.0,0.0,0.0
2047,72,38,16,1,11,31,4,0.077,0.21,1.8,0.25,0.1024390243902439
2048,72,38,20,1,11,31,4,0.068,0.39,1.74,0.11,0.2108108108108108
2049,72,38,23,1,11,31,4,0.053,0.11,0.66,0.13,0.1392405063291139
2050,72,38,24,1,11,31,1,0.036,0.0,0.0,0.0,0.0
2051,72,38,25,1,11,31,1,0.021,0.0,0.0,0.0,0.0
2052,73,39,16,2,17,42,4,0.64,0.64,0.0141,2.85,0.2234558849202192
2053,73,39,23,2,17,42,3,0.67,0.67,0.0884,8.0,0.0828346768211265
2054,73,39,24,2,17,42,5,0.8,0.8,0.2227,0.46,1.1718177823348468
2055,73,39,26,2,17,42,5,0.89,0.89,0.2369,0.78,0.8752089684334742
2056,73,39,16,2,7,42,4,0.0141,0.64,0.0141,2.85,0.2234558849202192
2057,73,39,23,2,7,42,3,0.0884,0.67,0.0884,8.0,0.0828346768211265
2058,73,39,24,2,7,42,5,0.2227,0.8,0.2227,0.46,1.1718177823348468
2059,73,39,26,2,7,42,5,0.2369,0.89,0.2369,0.78,0.8752089684334742
2060,73,39,16,2,15,42,4,2.85,0.64,0.0141,2.85,0.2234558849202192
2061,73,39,23,2,15,42,3,8.0,0.67,0.0884,8.0,0.0828346768211265
2062,73,39,24,2,15,42,5,0.46,0.8,0.2227,0.46,1.1718177823348468
2063,73,39,26,2,15,42,5,0.78,0.89,0.2369,0.78,0.8752089684334742
2064,73,39,16,2,8,42,4,0.1,0.64,0.0141,2.85,0.2234558849202192
2065,73,39,23,2,8,42,3,0.29,0.67,0.0884,8.0,0.0828346768211265
2066,73,39,24,2,8,42,5,0.48,0.8,0.2227,0.46,1.1718177823348468
2067,73,39,26,2,8,42,5,0.32,0.89,0.2369,0.78,0.8752089684334742
2068,73,39,16,2,6,42,4,0.12,0.64,0.0141,2.85,0.2234558849202192
2069,73,39,23,2,6,42,3,0.03,0.67,0.0884,8.0,0.0828346768211265
2070,73,39,24,2,6,42,5,0.17,0.8,0.2227,0.46,1.1718177823348468
2071,73,39,26,2,6,42,5,0.22,0.89,0.2369,0.78,0.8752089684334742
2072,73,39,16,2,11,42,4,1.51,0.64,0.0141,2.85,0.2234558849202192
2073,73,39,23,2,11,42,3,2.2,0.67,0.0884,8.0,0.0828346768211265
2074,73,39,24,2,11,42,5,1.65,0.8,0.2227,0.46,1.1718177823348468
2075,73,39,26,2,11,42,5,1.1,0.89,0.2369,0.78,0.8752089684334742
2076,74,40,11,2,17,24,2,0.14,0.14,3.97,0.18,0.0337349397590361
2077,74,40,17,2,17,24,3,0.26,0.26,3.41,0.14,0.0732394366197183
2078,74,40,22,2,17,24,4,0.23,0.23,1.11,0.08,0.1932773109243697
2079,74,40,11,2,4,24,2,0.0869,0.14,3.97,0.18,0.0337349397590361
2080,74,40,17,2,4,24,3,0.0754,0.26,3.41,0.14,0.0732394366197183
2081,74,40,22,2,4,24,4,0.032,0.23,1.11,0.08,0.1932773109243697
2082,74,40,11,2,7,24,2,3.97,0.14,3.97,0.18,0.0337349397590361
2083,74,40,17,2,7,24,3,3.41,0.26,3.41,0.14,0.0732394366197183
2084,74,40,22,2,7,24,4,1.11,0.23,1.11,0.08,0.1932773109243697
2085,74,40,11,2,15,24,2,0.18,0.14,3.97,0.18,0.0337349397590361
2086,74,40,17,2,15,24,3,0.14,0.26,3.41,0.14,0.0732394366197183
2087,74,40,22,2,15,24,4,0.08,0.23,1.11,0.08,0.1932773109243697
2088,74,40,11,2,8,24,2,0.18,0.14,3.97,0.18,0.0337349397590361
2089,74,40,17,2,8,24,3,0.12,0.26,3.41,0.14,0.0732394366197183
2090,74,40,22,2,8,24,4,0.11,0.23,1.11,0.08,0.1932773109243697
2091,74,40,11,2,6,24,2,0.91,0.14,3.97,0.18,0.0337349397590361
2092,74,40,17,2,6,24,3,0.78,0.26,3.41,0.14,0.0732394366197183
2093,74,40,22,2,6,24,4,0.23,0.23,1.11,0.08,0.1932773109243697
2094,75,41,9,2,17,37,3,3.95,3.95,57.73,5.33,0.062638756739613
2095,75,41,13,2,17,37,3,3.86,3.86,67.53,6.9,0.0518608088136504
2096,75,41,23,2,17,37,3,4.42,4.42,63.96,7.5,0.0618527847746991
2097,75,41,25,2,17,37,2,2.62,2.62,76.27,8.05,0.0310721062618595
2098,75,41,27,2,17,37,2,1.56,1.56,55.88,7.45,0.0246328754144955
2099,75,41,9,2,4,37,3,0.3477,3.95,57.73,5.33,0.062638756739613
2100,75,41,13,2,4,37,3,0.1217,3.86,67.53,6.9,0.0518608088136504
2101,75,41,23,2,4,37,3,0.0869,4.42,63.96,7.5,0.0618527847746991
2102,75,41,25,2,4,37,2,0.0522,2.62,76.27,8.05,0.0310721062618595
2103,75,41,27,2,4,37,2,0.0522,1.56,55.88,7.45,0.0246328754144955
2104,75,41,9,2,7,37,3,57.73,3.95,57.73,5.33,0.062638756739613
2105,75,41,13,2,7,37,3,67.53,3.86,67.53,6.9,0.0518608088136504
2106,75,41,23,2,7,37,3,63.96,4.42,63.96,7.5,0.0618527847746991
2107,75,41,25,2,7,37,2,76.27,2.62,76.27,8.05,0.0310721062618595
2108,75,41,27,2,7,37,2,55.88,1.56,55.88,7.45,0.0246328754144955
2109,75,41,9,2,15,37,3,5.33,3.95,57.73,5.33,0.062638756739613
2110,75,41,13,2,15,37,3,6.9,3.86,67.53,6.9,0.0518608088136504
2111,75,41,23,2,15,37,3,7.5,4.42,63.96,7.5,0.0618527847746991
2112,75,41,25,2,15,37,2,8.05,2.62,76.27,8.05,0.0310721062618595
2113,75,41,27,2,15,37,2,7.45,1.56,55.88,7.45,0.0246328754144955
2114,75,41,9,2,8,37,3,0.29,3.95,57.73,5.33,0.062638756739613
2115,75,41,13,2,8,37,3,0.17,3.86,67.53,6.9,0.0518608088136504
2116,75,41,23,2,8,37,3,0.12,4.42,63.96,7.5,0.0618527847746991
2117,75,41,25,2,8,37,2,0.14,2.62,76.27,8.05,0.0310721062618595
2118,75,41,27,2,8,37,2,0.1,1.56,55.88,7.45,0.0246328754144955
2119,75,41,9,2,6,37,3,1.43,3.95,57.73,5.33,0.062638756739613
2120,75,41,13,2,6,37,3,1.04,3.86,67.53,6.9,0.0518608088136504
2121,75,41,23,2,6,37,3,0.64,4.42,63.96,7.5,0.0618527847746991
2122,75,41,25,2,6,37,2,0.93,2.62,76.27,8.05,0.0310721062618595
2123,75,41,27,2,6,37,2,0.57,1.56,55.88,7.45,0.0246328754144955
2124,75,41,9,2,9,37,3,0.0085261919999999,3.95,57.73,5.33,0.062638756739613
2125,75,41,13,2,9,37,3,0.0085261919999999,3.86,67.53,6.9,0.0518608088136504
2126,75,41,27,2,9,37,2,0.0085261919999999,1.56,55.88,7.45,0.0246328754144955
2127,75,41,9,2,5,37,3,0.0033374454249999,3.95,57.73,5.33,0.062638756739613
2128,75,41,13,2,5,37,3,0.004231684975,3.86,67.53,6.9,0.0518608088136504
2129,75,41,23,2,5,37,3,0.0033374454249999,4.42,63.96,7.5,0.0618527847746991
2130,75,41,25,2,5,37,2,0.001698010775,2.62,76.27,8.05,0.0310721062618595
2131,75,41,27,2,5,37,2,0.0033374454249999,1.56,55.88,7.45,0.0246328754144955
2132,76,38,9,2,17,29,5,15.48,15.48,0.0,9.19,1.6844396082698587
2133,76,38,11,2,17,29,6,22.28,22.28,0.0,6.81,3.271659324522761
2134,76,38,15,2,17,29,6,12.5,12.5,0.0,3.88,3.2216494845360826
2135,76,38,19,2,17,29,5,5.7,5.7,0.0,7.61,0.7490144546649146
2136,76,38,9,2,4,29,5,17.7702,15.48,0.0,9.19,1.6844396082698587
2137,76,38,11,2,4,29,6,13.5823,22.28,0.0,6.81,3.271659324522761
2138,76,38,15,2,4,29,6,12.6769,12.5,0.0,3.88,3.2216494845360826
2139,76,38,19,2,4,29,5,11.2054,5.7,0.0,7.61,0.7490144546649146
2140,76,38,9,2,15,29,5,9.19,15.48,0.0,9.19,1.6844396082698587
2141,76,38,11,2,15,29,6,6.81,22.28,0.0,6.81,3.271659324522761
2142,76,38,15,2,15,29,6,3.88,12.5,0.0,3.88,3.2216494845360826
2143,76,38,19,2,15,29,5,7.61,5.7,0.0,7.61,0.7490144546649146
2144,76,38,9,2,8,29,5,12.06,15.48,0.0,9.19,1.6844396082698587
2145,76,38,11,2,8,29,6,7.6,22.28,0.0,6.81,3.271659324522761
2146,76,38,15,2,8,29,6,14.71,12.5,0.0,3.88,3.2216494845360826
2147,76,38,19,2,8,29,5,11.24,5.7,0.0,7.61,0.7490144546649146
2148,76,38,9,2,6,29,5,62.75,15.48,0.0,9.19,1.6844396082698587
2149,76,38,11,2,6,29,6,67.67,22.28,0.0,6.81,3.271659324522761
2150,76,38,15,2,6,29,6,43.85,12.5,0.0,3.88,3.2216494845360826
2151,76,38,19,2,6,29,5,21.17,5.7,0.0,7.61,0.7490144546649146
2152,77,42,16,2,17,28,3,0.26,0.26,3.33,0.26,0.0724233983286908
2153,77,42,20,2,17,28,4,1.66,1.66,3.58,0.22,0.4368421052631578
2154,77,42,23,2,17,28,4,1.3,1.3,3.65,0.34,0.3258145363408521
2155,77,42,16,2,4,28,3,0.1874,0.26,3.33,0.26,0.0724233983286908
2156,77,42,20,2,4,28,4,0.2008,1.66,3.58,0.22,0.4368421052631578
2157,77,42,23,2,4,28,4,0.3726,1.3,3.65,0.34,0.3258145363408521
2158,77,42,16,2,7,28,3,3.33,0.26,3.33,0.26,0.0724233983286908
2159,77,42,20,2,7,28,4,3.58,1.66,3.58,0.22,0.4368421052631578
2160,77,42,23,2,7,28,4,3.65,1.3,3.65,0.34,0.3258145363408521
2161,77,42,16,2,15,28,3,0.26,0.26,3.33,0.26,0.0724233983286908
2162,77,42,20,2,15,28,4,0.22,1.66,3.58,0.22,0.4368421052631578
2163,77,42,23,2,15,28,4,0.34,1.3,3.65,0.34,0.3258145363408521
2164,77,42,16,2,8,28,3,0.49,0.26,3.33,0.26,0.0724233983286908
2165,77,42,20,2,8,28,4,0.92,1.66,3.58,0.22,0.4368421052631578
2166,77,42,23,2,8,28,4,1.14,1.3,3.65,0.34,0.3258145363408521
2167,77,42,16,2,6,28,3,1.05,0.26,3.33,0.26,0.0724233983286908
2168,77,42,20,2,6,28,4,2.34,1.66,3.58,0.22,0.4368421052631578
2169,77,42,23,2,6,28,4,2.95,1.3,3.65,0.34,0.3258145363408521
2170,78,43,7,1,17,19,4,0.86,0.86,6.39,0.73,0.1207865168539326
2171,78,43,9,1,17,19,2,0.93,0.93,20.35,0.72,0.0441385856668248
2172,78,43,11,1,17,19,2,0.19,0.19,6.38,0.2,0.0288753799392097
2173,78,43,7,1,4,19,4,0.3298,0.86,6.39,0.73,0.1207865168539326
2174,78,43,9,1,4,19,2,0.1468,0.93,20.35,0.72,0.0441385856668248
2175,78,43,11,1,4,19,2,0.0176,0.19,6.38,0.2,0.0288753799392097
2176,78,43,7,1,7,19,4,6.39,0.86,6.39,0.73,0.1207865168539326
2177,78,43,9,1,7,19,2,20.35,0.93,20.35,0.72,0.0441385856668248
